2015-03-03 23:54:49.848000,2015-03-03 23:54:58.127000
2015-03-03 23:57:59.295500,2015-03-03 23:58:08.055000
2015-03-04 00:14:33.750000,2015-03-04 00:14:42.729500
2015-03-04 00:14:47.649000,2015-03-04 00:14:57.329000
2015-03-04 00:20:34.226500,2015-03-04 00:20:42.426000
2015-03-04 00:27:25.619500,2015-03-04 00:27:33.819000
2015-03-04 00:28:10.217000,2015-03-04 00:28:18.536000
2015-03-04 00:28:42.854500,2015-03-04 00:28:51.094000
2015-03-04 00:29:23.852000,2015-03-04 00:29:31.771000
2015-03-04 00:30:33.247000,2015-03-04 00:30:41.227000
2015-03-04 00:31:09.565000,2015-03-04 00:31:21.864000
2015-03-04 00:37:50.498500,2015-03-04 00:37:59.458000
2015-03-04 00:42:28.440500,2015-03-04 00:42:48.119000
2015-03-04 00:54:04.335000,2015-03-04 00:54:12.394000
2015-03-04 00:55:54.847500,2015-03-04 00:56:03.807000
2015-03-04 00:56:58.923000,2015-03-04 00:57:13.782000
2015-03-04 00:59:44.872500,2015-03-04 00:59:54.872000
2015-03-04 01:02:21.022000,2015-03-04 01:02:30.681500
2015-03-04 01:03:23.278000,2015-03-04 01:03:32.597500
2015-03-04 01:04:24.154000,2015-03-04 01:04:39.353000
2015-03-04 01:05:17.010500,2015-03-04 01:05:26.870000
2015-03-04 01:11:19.147000,2015-03-04 01:11:28.426000
2015-03-04 02:15:10.395500,2015-03-04 02:15:22.655000
2015-03-04 02:29:49.438000,2015-03-04 02:29:58.837000
2015-03-04 02:32:37.847000,2015-03-04 02:32:47.926000
2015-03-04 02:35:44.854500,2015-03-04 02:35:59.214000
2015-03-04 02:37:06.289000,2015-03-04 02:37:15.968500
2015-03-04 02:37:24.748000,2015-03-04 02:37:33.507500
2015-03-04 02:44:46.339000,2015-03-04 02:44:55.058500
2015-03-04 02:47:29.008500,2015-03-04 02:47:42.867500
2015-03-04 02:47:56.367000,2015-03-04 02:48:06.106000
2015-03-04 02:49:00.082500,2015-03-04 02:49:09.062000
2015-03-04 03:00:45.856000,2015-03-04 03:00:58.735000
2015-03-04 03:03:24.086000,2015-03-04 03:03:30.745000
2015-03-04 03:06:09.655000,2015-03-04 03:06:22.134000
2015-03-04 03:16:25.094500,2015-03-04 03:16:33.294000
2015-03-04 03:17:13.151500,2015-03-04 03:17:21.591000
2015-03-04 03:18:57.804500,2015-03-04 03:19:06.324000
2015-03-04 03:19:18.743000,2015-03-04 03:19:26.003000
2015-03-04 03:20:53.797000,2015-03-04 03:21:02.056500
2015-03-04 03:21:13.976000,2015-03-04 03:21:21.975000
2015-03-04 03:23:35.686000,2015-03-04 03:23:43.646000
2015-03-04 03:25:29.379000,2015-03-04 03:25:37.418500
2015-03-04 03:25:41.778000,2015-03-04 03:25:53.457000
2015-03-04 03:27:57.629000,2015-03-04 03:28:05.509000
2015-03-04 03:28:09.248500,2015-03-04 03:28:20.428000
2015-03-04 03:36:42.075000,2015-03-04 03:36:51.134000
2015-03-04 03:37:04.253000,2015-03-04 03:37:13.173000
2015-03-04 03:37:16.972500,2015-03-04 03:37:24.672000
2015-03-04 03:38:31.707500,2015-03-04 03:38:40.487000
2015-03-04 03:54:00.627000,2015-03-04 03:54:10.006000
2015-03-04 04:03:44.788000,2015-03-04 04:03:53.968000
2015-03-04 04:07:39.933000,2015-03-04 04:07:50.252000
2015-03-04 04:10:32.301500,2015-03-04 04:10:41.901000
2015-03-04 04:13:58.848000,2015-03-04 04:14:07.207500
2015-03-04 04:16:44.817000,2015-03-04 04:16:54.216500
2015-03-04 04:17:03.856000,2015-03-04 04:17:13.355500
2015-03-04 04:18:24.631000,2015-03-04 04:18:41.889500
2015-03-04 04:19:38.246000,2015-03-04 04:19:46.845000
2015-03-04 04:20:29.722500,2015-03-04 04:20:39.182000
2015-03-04 04:20:43.761500,2015-03-04 04:21:07.680000
2015-03-04 04:22:59.013000,2015-03-04 04:23:07.212000
2015-03-04 04:36:35.179000,2015-03-04 04:36:48.118000
2015-03-04 04:37:48.754000,2015-03-04 04:37:57.614000
2015-03-04 04:51:28.880500,2015-03-04 04:51:42.339500
2015-03-04 04:54:15.109500,2015-03-04 04:54:23.829000
2015-03-04 04:56:12.162000,2015-03-04 04:56:20.801500
2015-03-04 04:56:38.380000,2015-03-04 04:56:46.800000
2015-03-04 04:57:45.116000,2015-03-04 04:57:53.875000
2015-03-04 04:58:37.232500,2015-03-04 04:58:45.772000
2015-03-04 05:46:46.803000,2015-03-04 05:46:55.342000
2015-03-04 05:49:43.791000,2015-03-04 05:49:52.691000
2015-03-04 05:50:52.607000,2015-03-04 05:51:08.866000
2015-03-04 05:55:33.508000,2015-03-04 05:55:42.088000
2015-03-04 06:00:43.868000,2015-03-04 06:00:58.227000
2015-03-04 06:10:38.629000,2015-03-04 06:10:48.348500
2015-03-04 06:11:17.846500,2015-03-04 06:11:26.186000
2015-03-04 06:11:53.904000,2015-03-04 06:12:03.023500
2015-03-04 06:14:31.754000,2015-03-04 06:14:41.033000
