2015-03-04 23:24:06.110500,2015-03-04 23:24:25.429500
2015-03-04 23:24:47.908000,2015-03-04 23:25:08.286500
2015-03-04 23:25:13.186000,2015-03-04 23:25:28.665000
2015-03-04 23:26:08.662500,2015-03-04 23:26:19.342000
2015-03-04 23:26:23.841500,2015-03-04 23:26:33.221000
2015-03-04 23:26:52.920000,2015-03-04 23:27:00.899000
2015-03-04 23:27:42.996500,2015-03-04 23:27:52.956000
2015-03-04 23:29:01.291000,2015-03-04 23:29:10.830500
2015-03-04 23:29:57.827500,2015-03-04 23:30:07.327000
2015-03-04 23:32:26.638000,2015-03-04 23:32:35.997000
2015-03-04 23:32:55.076000,2015-03-04 23:33:11.675000
2015-03-04 23:33:41.453000,2015-03-04 23:33:51.152000
2015-03-04 23:33:56.212000,2015-03-04 23:34:05.611000
2015-03-04 23:34:09.631000,2015-03-04 23:34:23.410000
2015-03-04 23:34:47.108500,2015-03-04 23:35:02.287500
2015-03-04 23:36:18.802500,2015-03-04 23:36:32.502000
2015-03-04 23:36:37.221500,2015-03-04 23:36:46.721000
2015-03-04 23:37:19.259000,2015-03-04 23:37:34.337500
2015-03-04 23:38:49.913000,2015-03-04 23:38:59.652000
2015-03-04 23:40:16.847000,2015-03-04 23:40:26.346500
2015-03-04 23:41:32.142000,2015-03-04 23:41:45.961000
2015-03-04 23:42:05.400000,2015-03-04 23:42:15.359000
2015-03-04 23:42:20.179000,2015-03-04 23:42:39.657500
2015-03-04 23:43:11.495500,2015-03-04 23:43:20.635000
2015-03-04 23:43:38.514000,2015-03-04 23:43:47.793000
2015-03-04 23:43:56.412500,2015-03-04 23:44:05.112000
2015-03-04 23:45:42.265500,2015-03-04 23:45:57.065000
2015-03-04 23:46:01.724500,2015-03-04 23:46:16.783500
2015-03-04 23:46:30.162500,2015-03-04 23:46:38.282000
2015-03-04 23:46:52.961000,2015-03-04 23:47:02.560500
2015-03-04 23:47:11.440000,2015-03-04 23:47:25.319000
2015-03-04 23:47:48.497500,2015-03-04 23:48:08.196000
