2015-02-23 23:30:31.663500,2015-02-23 23:30:57.502000
2015-02-23 23:43:19.153500,2015-02-23 23:43:48.031500
2015-02-24 00:17:55.678000,2015-02-24 00:18:23.196000
2015-02-24 00:19:12.673000,2015-02-24 00:19:47.351000
2015-02-24 00:59:24.695500,2015-02-24 00:59:52.734000
2015-02-24 01:14:41.876000,2015-02-24 01:15:08.654000
2015-02-24 01:50:45.034500,2015-02-24 01:51:10.193000
2015-02-24 01:54:55.778000,2015-02-24 01:55:21.676500
2015-02-24 02:22:36.870000,2015-02-24 02:23:16.167000
2015-02-24 03:19:59.245000,2015-02-24 03:20:24.183500
2015-02-24 05:13:21.661000,2015-02-24 05:13:45.039500
