2014-11-11 23:58:04.573000,0.000000000000000000e+00
2014-11-11 23:58:08.632500,0.000000000000000000e+00
2014-11-11 23:58:12.852000,0.000000000000000000e+00
2014-11-11 23:58:16.772000,0.000000000000000000e+00
2014-11-11 23:58:20.512000,0.000000000000000000e+00
2014-11-11 23:58:24.271500,0.000000000000000000e+00
2014-11-11 23:58:28.511000,0.000000000000000000e+00
2014-11-11 23:58:32.851000,0.000000000000000000e+00
2014-11-11 23:58:36.790500,0.000000000000000000e+00
2014-11-11 23:58:41.090000,0.000000000000000000e+00
2014-11-11 23:58:45.650000,0.000000000000000000e+00
2014-11-11 23:58:51.329500,0.000000000000000000e+00
2014-11-11 23:58:57.449000,0.000000000000000000e+00
2014-11-11 23:59:01.969000,0.000000000000000000e+00
2014-11-11 23:59:05.709000,0.000000000000000000e+00
2014-11-11 23:59:09.508500,0.000000000000000000e+00
2014-11-11 23:59:13.788000,0.000000000000000000e+00
2014-11-11 23:59:17.568000,0.000000000000000000e+00
2014-11-11 23:59:21.467500,0.000000000000000000e+00
2014-11-11 23:59:25.707000,0.000000000000000000e+00
2014-11-11 23:59:29.827000,0.000000000000000000e+00
2014-11-11 23:59:34.107000,0.000000000000000000e+00
2014-11-11 23:59:38.906500,0.000000000000000000e+00
2014-11-11 23:59:43.046000,0.000000000000000000e+00
2014-11-11 23:59:46.246000,0.000000000000000000e+00
2014-11-11 23:59:50.346000,0.000000000000000000e+00
2014-11-11 23:59:55.125500,0.000000000000000000e+00
2014-11-12 00:00:00.265000,0.000000000000000000e+00
2014-11-12 00:00:05.225000,0.000000000000000000e+00
2014-11-12 00:00:10.564500,0.000000000000000000e+00
2014-11-12 00:00:15.424000,0.000000000000000000e+00
2014-11-12 00:00:19.024000,0.000000000000000000e+00
2014-11-12 00:00:22.543500,0.000000000000000000e+00
2014-11-12 00:00:27.043000,0.000000000000000000e+00
2014-11-12 00:00:32.303000,0.000000000000000000e+00
2014-11-12 00:00:36.762500,0.000000000000000000e+00
2014-11-12 00:00:40.782000,0.000000000000000000e+00
2014-11-12 00:00:44.242000,0.000000000000000000e+00
2014-11-12 00:00:47.582000,0.000000000000000000e+00
2014-11-12 00:00:50.962000,0.000000000000000000e+00
2014-11-12 00:00:53.881500,0.000000000000000000e+00
2014-11-12 00:00:57.441000,0.000000000000000000e+00
2014-11-12 00:01:01.181000,0.000000000000000000e+00
2014-11-12 00:01:04.781000,0.000000000000000000e+00
2014-11-12 00:01:08.460500,0.000000000000000000e+00
2014-11-12 00:01:11.660000,0.000000000000000000e+00
2014-11-12 00:01:15.380000,0.000000000000000000e+00
2014-11-12 00:01:19.220000,0.000000000000000000e+00
2014-11-12 00:01:22.919500,0.000000000000000000e+00
2014-11-12 00:01:26.999000,0.000000000000000000e+00
2014-11-12 00:01:30.759000,0.000000000000000000e+00
2014-11-12 00:01:34.039000,0.000000000000000000e+00
2014-11-12 00:01:37.478500,0.000000000000000000e+00
2014-11-12 00:01:41.358000,0.000000000000000000e+00
2014-11-12 00:01:45.678000,0.000000000000000000e+00
2014-11-12 00:01:50.218000,0.000000000000000000e+00
2014-11-12 00:01:54.317500,0.000000000000000000e+00
2014-11-12 00:01:58.037000,0.000000000000000000e+00
2014-11-12 00:02:01.717000,0.000000000000000000e+00
2014-11-12 00:02:06.217000,0.000000000000000000e+00
2014-11-12 00:02:11.576500,0.000000000000000000e+00
2014-11-12 00:02:17.136000,0.000000000000000000e+00
2014-11-12 00:02:22.335500,0.000000000000000000e+00
2014-11-12 00:02:26.935000,0.000000000000000000e+00
2014-11-12 00:02:31.915000,0.000000000000000000e+00
2014-11-12 00:02:36.695000,0.000000000000000000e+00
2014-11-12 00:02:40.874500,0.000000000000000000e+00
2014-11-12 00:02:44.534000,0.000000000000000000e+00
2014-11-12 00:02:48.814000,0.000000000000000000e+00
2014-11-12 00:02:53.373500,0.000000000000000000e+00
2014-11-12 00:02:57.233000,0.000000000000000000e+00
2014-11-12 00:03:01.213000,0.000000000000000000e+00
2014-11-12 00:03:04.633000,0.000000000000000000e+00
2014-11-12 00:03:08.632500,0.000000000000000000e+00
2014-11-12 00:03:12.652000,0.000000000000000000e+00
2014-11-12 00:03:16.172000,0.000000000000000000e+00
2014-11-12 00:03:20.592000,0.000000000000000000e+00
2014-11-12 00:03:23.792000,0.000000000000000000e+00
2014-11-12 00:03:27.971500,0.000000000000000000e+00
2014-11-12 00:03:33.351000,0.000000000000000000e+00
2014-11-12 00:03:37.231000,0.000000000000000000e+00
2014-11-12 00:03:40.790500,0.000000000000000000e+00
2014-11-12 00:03:44.510000,0.000000000000000000e+00
2014-11-12 00:03:47.730000,0.000000000000000000e+00
2014-11-12 00:03:50.570000,0.000000000000000000e+00
2014-11-12 00:03:53.789500,0.000000000000000000e+00
2014-11-12 00:03:56.949000,0.000000000000000000e+00
2014-11-12 00:03:59.949000,0.000000000000000000e+00
2014-11-12 00:04:03.089000,0.000000000000000000e+00
2014-11-12 00:04:06.409000,0.000000000000000000e+00
2014-11-12 00:04:10.428500,0.000000000000000000e+00
2014-11-12 00:04:14.468000,0.000000000000000000e+00
2014-11-12 00:04:17.568000,0.000000000000000000e+00
2014-11-12 00:04:21.088000,0.000000000000000000e+00
2014-11-12 00:04:25.047500,0.000000000000000000e+00
2014-11-12 00:04:28.587000,0.000000000000000000e+00
2014-11-12 00:04:31.447000,0.000000000000000000e+00
2014-11-12 00:04:35.127000,0.000000000000000000e+00
2014-11-12 00:04:40.806500,0.000000000000000000e+00
2014-11-12 00:04:46.066000,0.000000000000000000e+00
2014-11-12 00:04:50.546000,0.000000000000000000e+00
2014-11-12 00:04:54.485500,0.000000000000000000e+00
2014-11-12 00:04:57.605000,0.000000000000000000e+00
2014-11-12 00:05:01.585000,0.000000000000000000e+00
2014-11-12 00:05:06.285000,0.000000000000000000e+00
2014-11-12 00:05:10.564500,0.000000000000000000e+00
2014-11-12 00:05:15.164000,0.000000000000000000e+00
2014-11-12 00:05:19.664000,0.000000000000000000e+00
2014-11-12 00:05:23.404000,0.000000000000000000e+00
2014-11-12 00:05:26.943500,0.000000000000000000e+00
2014-11-12 00:05:30.183000,0.000000000000000000e+00
2014-11-12 00:05:33.543000,0.000000000000000000e+00
2014-11-12 00:05:37.403000,0.000000000000000000e+00
2014-11-12 00:05:41.542500,0.000000000000000000e+00
2014-11-12 00:05:45.382000,0.000000000000000000e+00
2014-11-12 00:05:49.062000,0.000000000000000000e+00
2014-11-12 00:05:52.722000,0.000000000000000000e+00
2014-11-12 00:05:56.721500,0.000000000000000000e+00
2014-11-12 00:06:00.521000,0.000000000000000000e+00
2014-11-12 00:06:04.161000,0.000000000000000000e+00
2014-11-12 00:06:08.001000,0.000000000000000000e+00
2014-11-12 00:06:11.920500,0.000000000000000000e+00
2014-11-12 00:06:15.760000,0.000000000000000000e+00
2014-11-12 00:06:19.140000,0.000000000000000000e+00
2014-11-12 00:06:23,0.000000000000000000e+00
2014-11-12 00:06:27.439500,0.000000000000000000e+00
2014-11-12 00:06:31.439000,0.000000000000000000e+00
2014-11-12 00:06:35.399000,0.000000000000000000e+00
2014-11-12 00:06:39.339000,0.000000000000000000e+00
2014-11-12 00:06:42.698500,0.000000000000000000e+00
2014-11-12 00:06:46.578000,0.000000000000000000e+00
2014-11-12 00:06:51.018000,0.000000000000000000e+00
2014-11-12 00:06:54.897500,0.000000000000000000e+00
2014-11-12 00:06:58.757000,0.000000000000000000e+00
2014-11-12 00:07:02.637000,0.000000000000000000e+00
2014-11-12 00:07:06.037000,0.000000000000000000e+00
2014-11-12 00:07:09.916500,0.000000000000000000e+00
2014-11-12 00:07:13.816000,0.000000000000000000e+00
