2015-02-05 03:19:30.912500,2015-02-05 03:19:38.472000
2015-02-05 03:19:42.312000,2015-02-05 03:19:50.151000
2015-02-05 03:21:22.225000,2015-02-05 03:21:29.305000
2015-02-05 03:21:44.104000,2015-02-05 03:21:55.603000
2015-02-05 03:22:03.482500,2015-02-05 03:22:14.702000
2015-02-05 03:23:08.038000,2015-02-05 03:23:15.478000
2015-02-05 03:23:45.836000,2015-02-05 03:23:52.735500
2015-02-05 03:24:36.072500,2015-02-05 03:24:47.612000
2015-02-05 03:25:45.448000,2015-02-05 03:25:56.407000
2015-02-05 03:25:59.987000,2015-02-05 03:26:11.886000
2015-02-05 03:26:16.286000,2015-02-05 03:26:24.785500
2015-02-05 03:26:33.005000,2015-02-05 03:26:41.144000
2015-02-05 03:27:00.403000,2015-02-05 03:27:12.202000
2015-02-05 03:27:33.021000,2015-02-05 03:27:40.860500
2015-02-05 03:27:44.220000,2015-02-05 03:27:51.240000
2015-02-05 03:27:55.259500,2015-02-05 03:28:02.879000
2015-02-05 03:28:07.059000,2015-02-05 03:28:14.498000
2015-02-05 03:28:29.617000,2015-02-05 03:28:37.037000
2015-02-05 03:28:41.016500,2015-02-05 03:28:48.416000
2015-02-05 03:28:59.975000,2015-02-05 03:29:10.794500
2015-02-05 03:29:30.853000,2015-02-05 03:29:38.173000
2015-02-05 03:29:41.732500,2015-02-05 03:29:49.252000
2015-02-05 03:29:52.992000,2015-02-05 03:30:00.171000
2015-02-05 03:30:04.131000,2015-02-05 03:30:11.250500
2015-02-05 03:30:31.329000,2015-02-05 03:30:39.589000
2015-02-05 03:31:08.647000,2015-02-05 03:31:28.785500
2015-02-05 03:31:32.285000,2015-02-05 03:31:39.865000
2015-02-05 03:32:19.162000,2015-02-05 03:32:34.341000
2015-02-05 03:33:16.798500,2015-02-05 03:33:24.978000
2015-02-05 03:33:29.058000,2015-02-05 03:33:36.577000
2015-02-05 03:33:43.897000,2015-02-05 03:33:51.796000
2015-02-05 03:33:55.396000,2015-02-05 03:34:03.135500
2015-02-05 03:34:06.975000,2015-02-05 03:34:14.455000
2015-02-05 03:34:18.534500,2015-02-05 03:34:25.974000
2015-02-05 03:34:29.834000,2015-02-05 03:34:37.073000
2015-02-05 03:35:57.408000,2015-02-05 03:36:04.967500
2015-02-05 03:36:26.846000,2015-02-05 03:36:34.045500
2015-02-05 03:38:35.637500,2015-02-05 03:38:43.417000
2015-02-05 03:38:52.216500,2015-02-05 03:38:59.616000
2015-02-05 03:39:03.336000,2015-02-05 03:39:13.775000
2015-02-05 03:39:21.374500,2015-02-05 03:39:32.594000
2015-02-05 03:39:43.193000,2015-02-05 03:39:50.693000
2015-02-05 03:39:58.452000,2015-02-05 03:40:09.091500
2015-02-05 03:40:42.609000,2015-02-05 03:40:49.809000
2015-02-05 03:41:05.468000,2015-02-05 03:41:13.347000
2015-02-05 03:41:45.425000,2015-02-05 03:41:52.725000
2015-02-05 03:42:08.144000,2015-02-05 03:42:23.103000
2015-02-05 03:42:34.082000,2015-02-05 03:42:44.921000
2015-02-05 03:42:56.020500,2015-02-05 03:43:09.280000
2015-02-05 03:43:23.319000,2015-02-05 03:43:29.838000
2015-02-05 03:45:34.890000,2015-02-05 03:45:41.830000
2015-02-05 03:45:45.509500,2015-02-05 03:45:59.968500
2015-02-05 03:46:33.866000,2015-02-05 03:46:47.965000
2015-02-05 03:47:21.283000,2015-02-05 03:47:28.463000
2015-02-05 03:47:46.881500,2015-02-05 03:47:53.981000
2015-02-05 03:48:12.400000,2015-02-05 03:48:19.439000
2015-02-05 03:48:22.879000,2015-02-05 03:48:29.599000
2015-02-05 03:48:33.478500,2015-02-05 03:48:41.078000
2015-02-05 03:48:55.717000,2015-02-05 03:49:02.536500
2015-02-05 03:49:43.274000,2015-02-05 03:49:50.633500
2015-02-05 03:50:19.911500,2015-02-05 03:50:31.551000
2015-02-05 03:51:31.467000,2015-02-05 03:51:38.406000
2015-02-05 03:51:45.826000,2015-02-05 03:51:52.425500
2015-02-05 03:52:06.864500,2015-02-05 03:52:17.304000
2015-02-05 03:52:30.863000,2015-02-05 03:52:37.562500
2015-02-05 03:52:47.782000,2015-02-05 03:53:04.001000
2015-02-05 03:53:34.179000,2015-02-05 03:53:44.258000
2015-02-05 03:53:48.178000,2015-02-05 03:53:55.657000
2015-02-05 03:54:11.796000,2015-02-05 03:54:19.436000
2015-02-05 03:54:23.595500,2015-02-05 03:54:34.955000
2015-02-05 03:55:06.053000,2015-02-05 03:55:13.772000
2015-02-05 03:55:36.451000,2015-02-05 03:55:47.410000
2015-02-05 03:57:03.145000,2015-02-05 03:57:09.045000
2015-02-05 03:57:31.623000,2015-02-05 03:57:42.302500
2015-02-05 03:57:54.982000,2015-02-05 03:58:03.721000
2015-02-05 03:58:59.597500,2015-02-05 03:59:07.257000
2015-02-05 03:59:10.657000,2015-02-05 03:59:18.296000
2015-02-05 03:59:28.715500,2015-02-05 03:59:40.075000
2015-02-05 04:00:07.973000,2015-02-05 04:00:15.512500
2015-02-05 04:00:34.751000,2015-02-05 04:00:53.650000
2015-02-05 04:01:00.649500,2015-02-05 04:01:08.149000
2015-02-05 04:01:11.849000,2015-02-05 04:01:24.728000
2015-02-05 04:01:47.906500,2015-02-05 04:01:55.666000
2015-02-05 04:02:03.365500,2015-02-05 04:02:12.205000
2015-02-05 04:02:40.723000,2015-02-05 04:02:48.402500
2015-02-05 04:03:07.201000,2015-02-05 04:03:25.740000
2015-02-05 04:03:37.619000,2015-02-05 04:03:46.079000
2015-02-05 04:03:54.238000,2015-02-05 04:04:02.777500
2015-02-05 04:04:14.037000,2015-02-05 04:04:22.096000
2015-02-05 04:04:29.596000,2015-02-05 04:04:37.015000
2015-02-05 04:04:44.955000,2015-02-05 04:04:52.914000
2015-02-05 04:05:12.253000,2015-02-05 04:05:19.532500
2015-02-05 04:05:30.672000,2015-02-05 04:05:38.771000
2015-02-05 04:05:42.931000,2015-02-05 04:05:50.530500
2015-02-05 04:06:14.349000,2015-02-05 04:06:26.988000
2015-02-05 04:06:31.348000,2015-02-05 04:06:39.327000
2015-02-05 04:07:07.905500,2015-02-05 04:07:14.825000
2015-02-05 04:07:26.604000,2015-02-05 04:07:34.984000
2015-02-05 04:07:47.283000,2015-02-05 04:08:09.121500
2015-02-05 04:08:16.661000,2015-02-05 04:08:28.200000
2015-02-05 04:08:32.060000,2015-02-05 04:08:43.139000
2015-02-05 04:08:59.658000,2015-02-05 04:09:08.157500
2015-02-05 04:09:11.437000,2015-02-05 04:09:18.977000
2015-02-05 04:10:01.574000,2015-02-05 04:10:13.213000
2015-02-05 04:10:20.873000,2015-02-05 04:10:32.272000
2015-02-05 04:11:16.229000,2015-02-05 04:11:24.149000
2015-02-05 04:12:09.066000,2015-02-05 04:12:19.165000
2015-02-05 04:13:01.162000,2015-02-05 04:13:08.722000
2015-02-05 04:13:15.921500,2015-02-05 04:13:23.621000
2015-02-05 04:13:47.759000,2015-02-05 04:13:54.999000
2015-02-05 04:13:58.398500,2015-02-05 04:14:08.898000
2015-02-05 04:14:32.056500,2015-02-05 04:14:41.756000
2015-02-05 04:15:02.134500,2015-02-05 04:15:12.634000
2015-02-05 04:15:47.151500,2015-02-05 04:15:58.371000
2015-02-05 04:16:17.989500,2015-02-05 04:16:29.729000
2015-02-05 04:16:52.007000,2015-02-05 04:17:03.166500
2015-02-05 04:17:22.165000,2015-02-05 04:17:33.664500
2015-02-05 04:17:48.883500,2015-02-05 04:17:56.503000
